BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER,TOTAL_2025,INDEX_PERFORMANCE,INDEX_EFFICIENCY,INDEX_SAFETY,INDEX_COMFORT,INDEX_TECH,INDEX_SPACE,INDEX_POPULARITY,INDEX_PRICE
TOYOTA,VELOZ,1.5 MT,MPV,297200000,106,137,205,Monocoque,0,0.0,1500,MT,Petrol,1725,16,195/60,2750,4475,1750,1700,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,137,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,Yes,No,No,LED,Digital,1734,-0.4174483327019804,-0.21424286298432108,-1.0004093878253395,-0.2903812893507708,0.34872546151236483,0.0760641563964401,0.3304049600273218,0.5657201169954775
TOYOTA,VELOZ,1.5 Q CVT,MPV,322400000,106,137,205,Monocoque,0,0.0,1500,CVT,Petrol,1760,17,205/50,2750,4475,1750,1700,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,137,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,Yes,No,No,LED,Digital,6023,-0.4046778816295194,-0.23339853959301263,-0.7888541237730692,-0.2903812893507708,0.9382834240691804,0.0760641563964401,2.126640884805598,0.5399922916572728
TOYOTA,VELOZ,1.5 Q CVT TSS,MPV,346400000,106,137,205,Monocoque,0,0.0,1500,CVT,Petrol,1775,17,205/50,2750,4475,1750,1700,7,FWD,5,6,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,137,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,Yes,No,No,LED,Digital,1066,-0.39920483116989325,-0.24160811528245188,0.2114439626892083,-0.2903812893507708,0.9382834240691804,0.0760641563964401,0.05064613565056993,0.5154896008589827
TOYOTA,VIOS,1.5 G TSS,Sedan,383400000,104,138,160,Monocoque,0,0.0,1500,CVT,Petrol,1585,17,205/50,2620,4410,1740,1480,5,FWD,4,6,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,475,Torsion Beam,11.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,106,-0.4705176234658402,-0.13762015654955487,0.4229992267414786,-0.2903812893507708,-0.8303904636012663,-0.5307049221707842,-0.35140247423218723,0.4777146192116187
TOYOTA,VOXY,2.0 CVT,MPV,631800000,170,202,150,Monocoque,0,0.0,2000,CVT,Petrol,1650,17,205/55,2850,4695,1730,1855,7,FWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,280,Torsion Beam,13.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,,Yes,No,No,LED,No,No,No,Yes,No,Yes,LED,Digital,875,-0.19906502908819557,-0.3084185080141518,1.149073092474656,-0.2903812893507708,1.5278413866259961,0.25105860958977316,-0.029344785690686964,0.2241117694493155
TOYOTA,YARIS CROSS,1.5 G CVT,SUV,366900000,106,138,210,Monocoque,0,0.0,0,CVT,Petrol,1190,17,215/60,2620,4310,1770,1615,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,390,Torsion Beam,11.5,-,Lengkap,Wired,Wired,Fabric,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,73,-0.8821523927185212,0.4842359070367591,-0.6347770935198729,-0.7507785667670188,-0.8303904636012663,-0.09399487508889814,-0.36522289519690704,0.4945602191354432
TOYOTA,YARIS CROSS,1.5 G MT,SUV,353900000,106,138,210,Monocoque,0,0.0,0,MT,Petrol,1170,17,215/60,2620,4310,1770,1615,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,390,Torsion Beam,11.5,-,Lengkap,Wired,Wired,Fabric,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,26,-0.8894497933313561,0.4951820079560114,-0.6347770935198729,-0.7507785667670188,-0.8303904636012663,-0.09399487508889814,-0.38490652505575035,0.507832509984517
TOYOTA,YARIS CROSS,1.5 S CVT TSS,SUV,410900000,106,138,210,Monocoque,0,0.0,0,CVT,Petrol,1205,18,215/55,2620,4310,1770,1615,5,FWD,5,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,390,Torsion Beam,11.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,24,-0.8766793422588949,0.47602633134731986,0.2114439626892083,0.6304132654817253,-0.8303904636012663,-0.09399487508889814,-0.3857441263263394,0.44963861933857785
TOYOTA,YARIS CROSS,1.5 S GR CVT TSS,SUV,420200000,106,138,210,Monocoque,0,0.0,0,CVT,Petrol,1215,18,215/55,2620,4310,1770,1615,5,FWD,5,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,390,Torsion Beam,11.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,134,-0.8730306419524775,0.47055328088769377,0.4229992267414786,0.6304132654817253,-0.24083250104445075,-0.09399487508889814,-0.33967605644394017,0.44014382665424046
TOYOTA,YARIS CROSS,1.5 S HV CVT TSS,SUV,443600000,111,121,210,Monocoque,1496,0.7,0,CVT,HEV,1240,18,215/55,2620,4310,1770,1615,5,FWD,5,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,390,Torsion Beam,12.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,587,-0.16278116958698305,1.5217380228061457,0.2114439626892083,0.6304132654817253,-0.24083250104445075,-0.09399487508889814,-0.14995936865551412,0.41625370312590754
TOYOTA,YARIS CROSS,1.5 S HV CVT TSS PREM COLOR,SUV,446100000,111,121,210,Monocoque,1496,0.7,0,CVT,HEV,1240,18,215/55,2620,4310,1770,1615,5,FWD,5,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,390,Torsion Beam,12.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,101,-0.16278116958698305,1.5217380228061457,0.2114439626892083,0.6304132654817253,-0.24083250104445075,-0.09399487508889814,-0.3534964774086599,0.4137013395010856
TOYOTA,YARIS CROSS,1.5 S HV GR CVT TSS,SUV,452900000,111,121,210,Monocoque,1496,0.7,0,CVT,HEV,1250,18,215/55,2620,4310,1770,1615,5,FWD,5,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,390,Torsion Beam,12.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,923,-0.15913246928056565,1.5162649723465196,0.4229992267414786,0.6304132654817253,0.34872546151236483,-0.09399487508889814,-0.009242355196549106,0.4067589104415701
TOYOTA,YARIS CROSS,1.5 S HV GR CVT TSS PREM COLOR,SUV,455400000,111,121,210,Monocoque,1496,0.7,0,CVT,HEV,1250,18,215/55,2620,4310,1770,1615,5,FWD,5,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,390,Torsion Beam,12.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,1769,-0.15913246928056565,1.5162649723465196,0.4229992267414786,0.6304132654817253,0.34872546151236483,-0.09399487508889814,0.34506298226263066,0.40420654681674817
VINFAST,VF 3,EV (+BATTERY),Hatchback,230130000,40,110,191,Monocoque,215,18.6,0,Single Speed,BEV,1400,16,175/75,2075,3190,1679,1622,4,RWD,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,36,Rigid Axle,0.0,LFP,Fixed,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Digital,1772,-0.7109563704314595,0.6963258813992401,-1.5149279895062466,-1.2111758441832667,-0.8303904636012663,-1.834424622627121,0.34631938416851427,0.6341949283221993
VINFAST,VF 5,EV (+BATTERY),Hatchback,323170000,134,135,168,Monocoque,326,37.2,0,Single Speed,BEV,1680,17,205/55,2513,3965,1720,1580,5,FWD,5,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,260,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Digital,3106,-0.27812326259896186,0.7965339612594451,-0.6060379766203359,-1.2111758441832667,-0.8303904636012663,-0.6678269878549111,0.9049994316514289,0.5392061636608277
VINFAST,VF 6,ECO (+BATTERY),SUV,385000000,174,250,170,Monocoque,399,59.6,0,Single Speed,BEV,2100,17,215/60,2730,4238,1820,1594,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,350,Multi-link,0.0,LFP,Tilt,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,9,0.21778678487727485,0.8289764001484188,-0.3944827125680656,-0.7507785667670188,-0.24083250104445075,-0.1863154994487616,-0.3920261358557575,0.4760811064917327
VINFAST,VF 6,PLUS (+BATTERY),SUV,439600000,201,310,170,Monocoque,381,59.6,0,Single Speed,BEV,2150,19,225/45,2730,4238,1820,1594,5,FWD,5,8,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,350,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,24,0.3240837650159591,0.7888777849355949,1.2404811660510229,1.0908105428979733,0.9382834240691804,-0.1863154994487616,-0.3857441263263394,0.42033748492562256
VINFAST,VF E34,EV (+BATTERY),SUV,411860000,147,242,180,Monocoque,318,41.9,0,Single Speed,BEV,1940,18,215/55,2610,4300,1793,1613,5,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,290,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,5974,-0.03699310984918228,0.692778393785372,-0.2116665654153323,-1.2111758441832667,-0.24083250104445075,-0.2823585797786211,2.1061196536761657,0.4486585117066463
VOLKSWAGEN,ID. BUZZ,LONG WHEELBASE (LWB),MPV,1495000000,286,560,150,Monocoque,487,91.0,0,Single Speed,BEV,3000,19,235/55,3239,4962,1985,1927,7,RWD,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,306,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital,161,1.2429801533142588,0.6939676276194183,1.2404811660510229,1.5512078203142212,1.5278413866259961,1.0504556926041286,-0.32836843929098763,-0.6571683429291875
VOLKSWAGEN,T-CROSS,1.0 TSI DYNAMIC,SUV,488000000,115,178,188,Monocoque,0,0.0,1000T,AT,Petrol,1670,17,205/55,2651,4108,1760,1583,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,385,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Manual,No,Yes,Yes,Moonroof,No,No,Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,5,-0.5762818956825131,-0.055887358539074006,-0.6347770935198729,0.1700159880654772,-0.24083250104445075,-0.27536988878672364,-0.39370133839693566,0.37092372514907074
VOLKSWAGEN,TIGUAN ALLSPACE,1.4 TSI,SUV,859000000,152,250,201,Monocoque,0,0.0,1400T,DCT,Petrol,2350,18,235/55,2787,4701,1839,1674,7,FWD,5,6,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,230,Multi-link,10.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,78,-0.13142371922582669,-0.5521106002118458,-0.2116665654153323,0.6304132654817253,0.34872546151236483,0.34097807337803043,-0.3631288920204343,-0.00784703677449807
VOLVO,EC40,ULTIMATE TWIN MOTOR,Crossover,1390000000,408,670,171,Monocoque,500,78.0,0,Single Speed,BEV,2620,19,235/50,2702,4440,1873,1591,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,413,Multi-link,0.0,NMC,Lengkap,Wired,Built-in,Suede,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,11,1.3123735054549546,0.7888761990276145,1.149073092474656,0.6304132654817253,-0.24083250104445075,-0.009165955151781861,-0.39118853458516845,-0.549969070686668
VOLVO,EX30,PLUS,SUV,930000000,272,343,171,Monocoque,344,51.0,0,Single Speed,BEV,2240,18,225/55,2650,4233,1838,1550,5,RWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,318,Multi-link,0.0,NMC,Lengkap,Wireless,Built-in,Recycled Material,Electric,Yes,Yes,Yes,,Yes,No,Yes,LED,No,No,No,No,No,No,LED,Digital,24,0.42107605684529,0.6325640799205571,0.9375178284223856,0.1700159880654772,-0.24083250104445075,-0.2862874936038225,-0.3857441263263394,-0.0803341637194398
VOLVO,EX30,ULTRA EXTENDED RANGE,SUV,1100000000,272,343,171,Monocoque,480,69.0,0,Single Speed,BEV,2350,19,245/45,2650,4233,1838,1550,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,318,Multi-link,0.0,NMC,Lengkap,Wireless,Built-in,Recycled Material,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,48,0.6382089473323408,0.8378563055393577,1.149073092474656,0.6304132654817253,0.34872546151236483,-0.2862874936038225,-0.3756929110792705,-0.25389489020732847
VOLVO,EX40,ULTIMATE,SUV,1320000000,408,670,171,Monocoque,500,78.0,0,Single Speed,BEV,2650,20,235/45,2702,4440,1863,1647,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,452,Multi-link,0.0,NMC,Lengkap,Wired,Built-in,Suede,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,6,1.3233196063742068,0.772457047648736,1.149073092474656,0.6304132654817253,-0.24083250104445075,0.06480832832545294,-0.3932825377616411,-0.47850288919165496
VOLVO,XC40,RECHARGE PHEV (T5),SUV,1100000000,262,425,211,Monocoque,45,10.7,1477T,DCT,PHEV,2290,19,235/50,2702,4425,1863,1652,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,405,Multi-link,10.3,NMC,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,0,0.34122551110572097,-0.3317051199694658,0.9375178284223856,0.6304132654817253,-0.24083250104445075,0.18019574894800836,-0.39579534157340834,-0.25389489020732847
VOLVO,XC60,RECHARGE (PHEV) AWD,SUV,1390000000,462,709,216,Monocoque,80,18.8,2000T,AT,PHEV,2660,19,235/55,2865,4708,1902,1658,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,468,Multi-link,10.3,NMC,Lengkap,Wired,Built-in,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,Yes,Yes (Front),Yes (Front),No,No,Yes,LED,Digital,42,1.2595246637841528,-0.4671236304147251,1.149073092474656,2.0116050977304694,0.34872546151236483,0.5252095935034073,-0.3782057148910377,-0.549969070686668
VOLVO,XC90,RECHARGE (PHEV) AWD,SUV,1890000000,462,709,238,Monocoque,70,18.8,2000T,AT,PHEV,2950,20,275/45,2984,4953,2008,1776,7,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,262,Multi-link,10.3,NMC,Lengkap,Wired,Built-in,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,Yes,Yes (Front),Yes (Front),No,No,Yes,LED,Digital,31,1.3808401620409494,-0.6881803688644869,1.149073092474656,2.0116050977304694,0.34872546151236483,1.0632754396077941,-0.38281252187927767,-1.0604417956510463
WULING,ALMAZ,1.5 EXCLUSIVE (E+) CVT,SUV,385800000,140,250,230,Monocoque,0,0.0,0,CVT,Petrol,2050,17,215/60,2750,4655,1835,1760,7,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,84,Multi-link,9.5,-,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,4,-0.41222641662922177,0.013553567508909445,-0.3944827125680656,-0.2903812893507708,-0.24083250104445075,0.35942448621019646,-0.3941201390322302,0.4752643501317897
WULING,ALMAZ,1.5L SMART ENJOY MT,SUV,303500000,140,250,230,Monocoque,0,0.0,0,MT,Petrol,2000,17,215/60,2750,4655,1835,1760,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,84,Multi-link,9.5,-,Tilt,Wired,Wired,Fabric,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,2,-0.430469918161309,0.04091881980704025,-1.0004093878253395,-0.7507785667670188,-0.8303904636012663,0.35942448621019646,-0.39495774030281927,0.5592881606609263
WULING,ALMAZ RS,1.5T PRO,SUV,402000000,140,250,230,Monocoque,0,0.0,0,CVT,Petrol,2050,17,215/60,2750,4655,1835,1760,7,FWD,5,4,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,84,Multi-link,9.5,-,Tilt,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,46,-0.41222641662922177,0.013553567508909445,0.6632936076932859,-0.2903812893507708,0.34872546151236483,0.35942448621019646,-0.37653051234985957,0.45872503384294383
WULING,ALVEZ,1.5 CE,SUV,260000000,105,143,180,Monocoque,0,0.0,1500,CVT,Petrol,1710,16,195/60,2550,4350,1750,1610,5,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,322,Torsion Beam,10.5,-,Tilt,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog,457,-0.4186986330789615,-0.20603328729488182,-1.4235199159298801,-1.2111758441832667,-2.0095063887148976,-0.34000584093673697,-0.20440345124380416,0.6036992877328273
WULING,ALVEZ,1.5 EX,SUV,300000000,105,143,180,Monocoque,0,0.0,1500,CVT,Petrol,1725,16,195/60,2550,4350,1750,1610,5,FWD,5,2,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,322,Torsion Beam,10.5,-,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,Moonroof,No,No,No,LED,No,No,No,No,No,No,LED,Digital,639,-0.41322558261933534,-0.21424286298432108,0.057366932436012,-0.7507785667670188,-0.8303904636012663,-0.34000584093673697,-0.1281817356201981,0.562861469735677
WULING,ALVEZ,1.5 SE,SUV,214000000,105,143,180,Monocoque,0,0.0,1500,MT,Petrol,1680,16,195/60,2550,4350,1750,1610,5,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322,Torsion Beam,10.5,-,Tilt,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog,426,-0.42964473399821385,-0.18961413591600337,-1.8466304440344206,-1.2111758441832667,-2.0095063887148976,-0.34000584093673697,-0.21738627093793486,0.6506627784295501
WULING,BINGUOEV,NEW LITE (333 KM),Hatchback,279000000,67,150,150,Monocoque,333,31.9,0,Single Speed,BEV,1650,15,185/60,2560,3950,1708,1580,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,310,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,83,-0.4031259415867119,0.7680590207858443,-1.0004093878253395,-1.2111758441832667,-0.24083250104445075,-0.6823232439948186,-0.3610348888439616,0.5843013241841809
WULING,BINGUOEV,NEW PRO (333 KM),Hatchback,317000000,67,150,150,Monocoque,333,31.9,0,Single Speed,BEV,1650,15,185/60,2560,3950,1708,1580,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,310,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,463,-0.4031259415867119,0.7680590207858443,-1.0004093878253395,-0.2903812893507708,-0.24083250104445075,-0.6823232439948186,-0.2018906474320369,0.5455053970868882
WULING,BINGUOEV,PREMIUM RANGE (410 KM),Hatchback,372000000,67,150,150,Monocoque,410,37.9,0,Single Speed,BEV,1700,15,185/60,2560,3950,1708,1580,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,310,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,876,-0.31094918660968357,0.8515936486551252,-1.0004093878253395,-0.2903812893507708,-0.24083250104445075,-0.6823232439948186,-0.028925985055392425,0.4893533973408065
WULING,CLOUD EV,460 KM,Hatchback,398800000,134,200,150,Monocoque,460,50.6,0,Single Speed,BEV,2025,18,215/55,2700,4295,1850,1652,5,FWD,5,4,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,382,Torsion Beam,0.0,LFP,Lengkap,Wireless,Wireless,Leather (Sofa),Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,170,0.05661865475158064,0.8285321558135705,0.2401830795887453,1.0908105428979733,0.34872546151236483,-0.14347694951324008,-0.32459923357333675,0.46199205928271586
WULING,CONFERO S,1.5 C MT,MPV,207700000,98,135,205,Monocoque,0,0.0,1485,MT,Petrol,1830,15,195/60,2720,4530,1691,1730,8,RWD,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,Rigid Axle,10.2,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Bulb,Analog,2014,-0.39548211583527676,-0.26765318710608493,-2.2697409721389614,-1.2111758441832667,-2.0095063887148976,0.22951035989957239,0.4476691379097927,0.6570947347641013
WULING,CONFERO S,1.5 L AC LUX+ (ACT),MPV,232300000,98,135,205,Monocoque,0,0.0,1485,AT,Petrol,1840,15,195/60,2720,4530,1691,1730,7,RWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,250,Rigid Axle,10.2,-,Fixed,,,Synthetic Leather,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Combo LED,Analog,3,-0.39183341552885925,-0.2731262375657111,-1.4235199159298801,-1.2111758441832667,-1.419948426158082,0.12283938739396005,-0.39453893966752474,0.6319794766958539
WULING,CONFERO S,1.5 L MT (LUX),MPV,222850000,98,135,205,Monocoque,0,0.0,1485,MT,Petrol,1830,15,195/60,2720,4530,1691,1730,8,RWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,250,Rigid Axle,10.2,-,Fixed,,,Synthetic Leather,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Combo LED,Analog,1,-0.39548211583527676,-0.26765318710608493,-1.4235199159298801,-1.2111758441832667,-1.419948426158082,0.22951035989957239,-0.3953765409381138,0.6416274111976806
WULING,CORTEZ (OLD),1.5 C MT,MPV,240000000,140,250,170,Monocoque,0,0.0,1451T,MT,Petrol,2000,16,205/55,2750,4780,1816,1755,8,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,150,Multi-link,9.5,-,Tilt,Wired,Wired,Fabric,Electric,Yes,No,No,,No,No,No,Halogen,No,No,No,No,No,No,LED,Digital,7,-0.30580789869036357,-0.296701578762625,-1.6350751799821504,-1.2111758441832667,-0.8303904636012663,0.3006302102443696,-0.3928637371263466,0.6241181967314025
WULING,CORTEZ (OLD),1.8 C AT,MPV,240000000,129,174,170,Monocoque,0,0.0,1798,AMT,Petrol,2050,16,205/55,2750,4780,1816,1755,8,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,150,Multi-link,10.0,-,Tilt,Wired,Wired,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,1,-0.17628067841799697,-0.47271022291447923,-1.0004093878253395,-1.2111758441832667,-0.8303904636012663,0.3006302102443696,-0.3953765409381138,0.6241181967314025
WULING,CORTEZ (OLD),1.8 C MT,MPV,230000000,129,174,170,Monocoque,0,0.0,1798,MT,Petrol,2050,16,205/55,2750,4780,1816,1755,8,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,150,Multi-link,10.0,-,Tilt,Wired,Wired,Fabric,Electric,Yes,No,No,,No,No,No,Halogen,No,No,No,No,No,No,LED,Digital,3,-0.17628067841799697,-0.47271022291447923,-1.0004093878253395,-1.2111758441832667,-0.8303904636012663,0.3006302102443696,-0.39453893966752474,0.63432765123069
WULING,CORTEZ (OLD),1.8 L AT (LUX),MPV,268000000,129,174,170,Monocoque,0,0.0,1798,AMT,Petrol,2100,16,205/55,2750,4780,1816,1755,7,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,150,Multi-link,10.0,-,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,Moonroof,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,9,-0.1580371768859098,-0.5000754752126101,-0.6060379766203359,0.1700159880654772,-0.8303904636012663,0.19395923773875723,-0.3920261358557575,0.5955317241333973
